,heart,heartbeat_label
6646,-0.77,False
6647,-1.17,False
6648,-1.37,False
6649,-1.16,False
6650,-1.09,False
6651,-1.03,False
6652,-1.06,False
6653,-1.24,False
6654,-1.11,False
6655,-1.33,False
6656,-1.49,False
6657,-1.03,False
6658,-0.88,False
6659,-1.13,False
6660,-1.48,False
6661,-1.88,False
6662,-1.94,False
6663,-1.4,False
6664,-1.3,False
6665,-2.02,False
6666,-1.93,False
6667,-1.44,False
6668,-1.51,False
6669,-1.53,False
6670,-1.64,False
6671,-1.68,False
6672,-1.66,False
6673,-1.59,False
6674,-1.59,False
6675,-1.43,False
6676,-1.06,False
6677,-1.12,False
6678,-1.02,False
6679,-0.91,False
6680,-0.59,False
6681,-0.75,False
6682,-0.8,False
6683,-0.39,False
6684,-0.69,False
6685,-0.56,False
6686,-0.57,False
6687,-0.62,False
6688,-0.35,False
6689,-0.49,False
6690,-0.23,False
6691,-0.63,False
6692,-0.08,False
6693,-0.69,False
6694,-0.68,False
6695,-0.42,False
6696,-0.1,False
6697,-0.1,False
6698,-0.48,False
6699,-0.56,False
6700,-0.66,False
6701,-0.34,False
6702,-0.63,False
6703,-0.72,False
6704,-0.88,False
6705,0.48,False
6706,0.31,False
6707,-0.5,False
6708,-1.12,False
6709,-0.83,False
6710,-0.67,False
6711,-0.68,False
6712,-0.65,False
6713,-0.7,False
6714,-0.81,False
6715,-0.55,False
6716,-0.54,False
6717,-0.24,False
6718,0.05,False
6719,-0.04,False
6720,0.39,False
6721,0.08,False
6722,-0.49,False
6723,-0.43,False
6724,-0.78,False
6725,-0.44,False
6726,-0.39,False
6727,-0.38,False
6728,-0.71,False
6729,-1.33,False
6730,-1.95,False
6731,-2.15,False
6732,-1.2,False
6733,0.81,False
6734,2.07,False
6735,2.19,False
6736,1.34,True
6737,0.61,False
6738,-0.16,False
6739,-0.69,False
6740,-0.94,False
6741,-0.87,False
6742,-1.2,False
6743,-1.09,False
6744,-1.07,False
6745,-1.15,False
6746,-1.35,False
6747,-1.33,False
6748,-1.2,False
6749,-1.35,False
6750,-1.12,False
6751,-1.64,False
6752,-1.49,False
6753,-1.44,False
6754,-1.48,False
6755,-1.45,False
6756,-1.36,False
6757,-1.75,False
6758,-1.71,False
6759,-1.9,False
6760,-2.02,False
6761,-1.74,False
6762,-1.47,False
6763,-1.8,False
6764,-1.94,False
6765,-1.79,False
6766,-1.8,False
6767,-1.76,False
6768,-1.97,False
6769,-1.87,False
6770,-2.23,False
6771,-2.57,False
6772,-2.39,False
6773,-2.56,False
6774,-2.3,False
6775,-2.04,False
6776,-2.3,False
6777,-2.8,False
6778,-2.5,False
6779,-2.01,False
6780,-1.59,False
6781,-1.42,False
6782,-1.65,False
6783,-1.7,False
6784,-1.64,False
6785,-1.42,False
6786,-1.61,False
6787,-1.46,False
6788,-0.94,False
6789,-1.01,False
6790,-0.91,False
6791,-0.73,False
6792,-0.6,False
6793,-0.81,False
6794,-0.68,False
6795,-0.21,False
6796,-0.39,False
6797,-0.47,False
6798,-0.48,False
6799,-0.11,False
6800,0.23,False
6801,0.08,False
6802,-0.16,False
6803,-0.29,False
6804,0.08,False
6805,0.28,False
6806,-0.0,False
6807,-0.0,False
6808,0.42,False
6809,0.39,False
6810,0.08,False
6811,0.04,False
6812,0.35,False
6813,0.64,False
6814,0.46,False
6815,0.31,False
6816,0.22,False
6817,0.39,False
6818,0.39,False
6819,0.23,False
6820,0.33,False
6821,0.57,False
6822,0.4,False
6823,0.42,False
6824,0.4,False
6825,1.02,False
6826,1.04,False
6827,1.13,False
6828,0.86,False
6829,0.97,False
6830,1.02,False
6831,0.94,False
6832,0.83,False
6833,1.34,False
6834,1.15,False
6835,1.25,False
6836,1.25,False
6837,1.19,False
6838,1.53,False
6839,0.43,False
6840,-0.18,False
6841,-0.02,False
6842,1.25,False
6843,2.34,False
6844,3.92,False
6845,4.16,False
6846,3.51,True
6847,2.65,False
6848,1.95,False
6849,1.64,False
6850,1.48,False
6851,1.13,False
6852,1.22,False
6853,0.9,False
6854,1.06,False
6855,0.77,False
6856,0.7,False
6857,1.03,False
6858,1.33,False
6859,0.85,False
6860,0.53,False
6861,0.86,False
6862,1.03,False
6863,0.86,False
6864,0.78,False
6865,1.04,False
6866,1.23,False
6867,1.43,False
6868,0.83,False
6869,0.66,False
6870,0.4,False
6871,0.62,False
6872,0.7,False
6873,0.21,False
6874,0.31,False
6875,0.38,False
6876,0.21,False
6877,0.23,False
6878,0.28,False
6879,0.42,False
6880,-0.17,False
6881,-0.39,False
6882,-0.09,False
6883,-0.23,False
6884,-0.46,False
6885,-0.23,False
6886,-0.48,False
6887,-0.38,False
6888,-0.13,False
6889,-0.17,False
6890,-0.19,False
6891,-0.39,False
6892,0.06,False
6893,-0.54,False
6894,-0.39,False
6895,0.4,False
6896,0.17,False
6897,0.24,False
6898,0.22,False
6899,0.46,False
6900,0.5,False
6901,0.95,False
6902,1.17,False
6903,0.97,False
6904,0.99,False
6905,1.16,False
6906,1.1,False
6907,0.87,False
6908,0.67,False
6909,0.58,False
6910,0.92,False
6911,0.86,False
6912,0.86,False
6913,0.96,False
6914,0.79,False
6915,0.71,False
6916,0.8,False
6917,0.75,False
6918,0.41,False
6919,0.85,False
6920,0.7,False
6921,1.03,False
6922,0.55,False
6923,0.32,False
6924,0.3,False
6925,0.48,False
6926,0.49,False
6927,0.3,False
6928,0.65,False
6929,0.43,False
6930,-0.22,False
6931,-0.23,False
6932,-0.04,False
6933,-0.01,False
6934,0.07,False
6935,0.08,False
6936,0.18,False
6937,0.19,False
6938,0.21,False
6939,0.08,False
6940,0.17,False
6941,0.6,False
6942,0.67,False
6943,0.35,False
6944,-0.14,False
6945,-0.02,False
6946,0.47,False
6947,-0.02,False
6948,-0.07,False
6949,0.04,False
6950,0.18,False
6951,0.21,False
6952,-0.41,False
6953,-1.4,False
6954,-2.07,False
6955,-1.25,False
6956,0.19,False
6957,2.04,False
6958,3.0,False
6959,2.5,False
6960,1.46,True
6961,0.73,False
6962,0.45,False
6963,0.77,False
6964,0.36,False
6965,0.05,False
6966,-0.2,False
6967,-0.76,False
6968,-0.76,False
6969,-0.7,False
6970,-0.53,False
6971,-0.39,False
6972,-0.33,False
6973,-0.57,False
6974,-1.03,False
6975,-0.68,False
6976,-0.55,False
6977,-0.67,False
6978,-0.84,False
6979,-0.75,False
6980,-0.88,False
6981,-0.83,False
6982,-1.01,False
6983,-1.0,False
6984,-1.01,False
6985,-1.05,False
6986,-1.17,False
6987,-1.06,False
6988,-1.06,False
6989,-1.19,False
6990,-1.22,False
6991,-1.23,False
6992,-1.31,False
6993,-1.57,False
6994,-1.64,False
6995,-1.41,False
6996,-1.55,False
6997,-1.56,False
6998,-1.78,False
6999,-1.75,False
7000,-1.56,False
7001,-1.39,False
7002,-1.25,False
7003,-1.5,False
7004,-1.62,False
7005,-1.4,False
7006,-1.18,False
7007,-1.63,False
7008,-1.51,False
7009,-1.19,False
7010,-0.95,False
7011,-1.11,False
7012,-0.86,False
7013,-0.4,False
7014,-0.59,False
7015,-0.75,False
7016,-0.62,False
7017,-0.23,False
7018,-0.26,False
7019,-0.21,False
7020,-0.48,False
7021,-0.77,False
7022,-0.34,False
7023,-0.36,False
7024,0.09,False
7025,0.08,False
7026,-0.19,False
7027,-0.13,False
7028,-0.09,False
7029,-0.32,False
7030,-0.31,False
7031,-0.32,False
7032,-0.32,False
7033,-0.38,False
7034,-0.3,False
7035,-0.13,False
7036,-0.45,False
7037,-0.6,False
7038,-0.41,False
7039,-0.29,False
7040,-0.3,False
7041,-0.48,False
7042,-0.39,False
7043,-0.39,False
7044,-0.48,False
7045,-0.34,False
7046,-0.17,False
7047,-0.4,False
7048,-0.75,False
7049,-0.71,False
7050,-0.68,False
7051,-0.94,False
7052,-0.67,False
7053,-0.62,False
7054,-0.7,False
7055,-0.72,False
7056,-0.66,False
7057,-0.83,False
7058,-0.51,False
7059,-0.62,False
7060,-1.06,False
7061,-0.75,False
7062,-0.24,False
7063,-0.07,False
7064,-0.46,False
7065,-0.34,False
7066,-0.38,False
7067,-0.52,False
7068,-0.7,False
7069,-0.28,False
7070,-0.18,False
7071,-0.34,False
7072,-0.31,False
7073,-0.49,False
7074,-0.78,False
7075,-0.99,False
7076,-1.48,False
7077,-2.2,False
7078,-2.25,False
7079,-0.93,False
7080,0.63,False
7081,1.81,False
7082,1.65,False
7083,1.0,True
7084,0.6,False
7085,0.44,False
7086,0.25,False
7087,0.11,False
7088,-0.47,False
7089,-0.7,False
7090,-0.6,False
7091,-0.65,False
7092,-0.58,False
7093,-0.69,False
7094,-1.02,False
7095,-1.05,False
7096,-0.93,False
7097,-1.01,False
7098,-0.94,False
7099,-1.02,False
7100,-0.93,False
7101,-1.06,False
7102,-1.18,False
7103,-0.91,False
7104,-1.02,False
7105,-0.88,False
7106,-0.9,False
7107,-1.26,False
7108,-1.26,False
7109,-1.18,False
7110,-1.41,False
7111,-1.15,False
7112,-1.24,False
7113,-1.39,False
7114,-1.6,False
7115,-1.38,False
7116,-1.47,False
7117,-1.45,False
7118,-1.38,False
7119,-1.53,False
7120,-1.51,False
7121,-1.65,False
7122,-1.48,False
7123,-1.48,False
7124,-1.47,False
7125,-1.57,False
7126,-1.4,False
7127,-1.76,False
7128,-1.62,False
7129,-1.14,False
7130,-1.35,False
7131,-1.42,False
7132,-1.34,False
7133,-1.0,False
7134,-1.1,False
7135,-0.88,False
7136,-0.86,False
7137,-0.69,False
7138,-0.59,False
7139,-0.47,False
7140,-0.29,False
7141,-0.49,False
7142,-0.26,False
7143,-0.36,False
7144,-0.34,False
7145,-0.13,False
7146,-0.33,False
7147,-0.24,False
7148,0.23,False
7149,0.38,False
7150,-0.18,False
7151,-0.67,False
7152,-0.31,False
7153,0.07,False
7154,-0.26,False
7155,-0.18,False
7156,-0.16,False
7157,-0.38,False
7158,-0.34,False
7159,-0.09,False
7160,-0.11,False
7161,-0.09,False
7162,-0.4,False
7163,-0.47,False
7164,-0.59,False
7165,-0.55,False
7166,-0.23,False
7167,-0.36,False
7168,-0.19,False
7169,-0.26,False
7170,-0.39,False
7171,-0.33,False
7172,-0.23,False
7173,-0.04,False
7174,-0.31,False
7175,-0.52,False
7176,-0.24,False
7177,-0.46,False
7178,-0.28,False
7179,-0.31,False
7180,-0.13,False
7181,-0.5,False
7182,-0.42,False
7183,-0.56,False
7184,-0.37,False
7185,-0.55,False
7186,-0.81,False
7187,-0.69,False
7188,-0.69,False
7189,-0.78,False
7190,-0.56,False
7191,-0.66,False
7192,-0.49,False
7193,-0.48,False
7194,-0.83,False
7195,-0.55,False
7196,0.17,False
7197,-0.14,False
7198,-0.01,False
7199,-0.21,False
7200,-0.32,False
7201,-0.37,False
7202,-0.24,False
7203,-0.08,False
7204,-0.15,False
7205,0.08,False
7206,0.05,False
7207,-0.26,False
7208,-0.31,False
7209,-0.57,False
7210,-1.71,False
7211,-2.24,False
7212,-1.55,False
7213,0.42,False
7214,2.13,False
7215,2.45,False
7216,2.1,False
7217,1.58,True
7218,1.12,False
7219,0.42,False
7220,0.4,False
7221,0.05,False
7222,-0.19,False
7223,-0.31,False
7224,-0.32,False
7225,0.62,False
7226,-0.01,False
7227,-0.29,False
7228,0.51,False
7229,0.62,False
7230,0.46,False
7231,-0.25,False
7232,-1.01,False
7233,0.21,False
7234,-0.37,False
7235,0.3,False
7236,-0.01,False
7237,-0.4,False
7238,-0.42,False
7239,-0.28,False
7240,-0.37,False
7241,-0.39,False
7242,-0.39,False
7243,-0.71,False
7244,-0.91,False
7245,-0.65,False
7246,-0.85,False
7247,-0.71,False
7248,-0.82,False
7249,-0.61,False
7250,-0.5,False
7251,-0.87,False
7252,-0.62,False
7253,-0.75,False
7254,-0.68,False
7255,-0.56,False
7256,-0.15,False
7257,-0.66,False
7258,-0.54,False
7259,-1.15,False
7260,-1.01,False
7261,-0.57,False
7262,-0.61,False
7263,-0.66,False
7264,-0.83,False
7265,-0.52,False
7266,-1.38,False
7267,-1.02,False
7268,-0.75,False
7269,-0.92,False
7270,-0.42,False
7271,0.67,False
7272,0.5,False
7273,-0.54,False
7274,-1.04,False
7275,-0.78,False
7276,-0.44,False
7277,-0.06,False
7278,0.32,False
7279,0.46,False
7280,-0.13,False
7281,-0.42,False
7282,-0.36,False
7283,0.71,False
7284,-0.01,False
7285,-0.41,False
7286,-0.28,False
7287,-0.35,False
7288,-0.23,False
7289,0.26,False
7290,0.45,False
7291,-0.4,False
7292,-0.73,False
7293,0.19,False
7294,0.47,False
7295,0.41,False
7296,-0.11,False
7297,-0.09,False
7298,0.21,False
7299,-0.05,False
7300,-0.23,False
7301,-0.12,False
7302,0.06,False
7303,-0.18,False
7304,-0.17,False
7305,0.19,False
7306,0.42,False
7307,-0.03,False
7308,-0.3,False
7309,0.07,False
7310,0.37,False
7311,0.22,False
7312,-0.17,False
7313,0.11,False
7314,0.65,False
7315,0.31,False
7316,0.81,False
7317,0.23,False
7318,0.59,False
7319,1.0,False
7320,0.88,False
7321,0.86,False
7322,0.66,False
7323,0.74,False
7324,0.86,False
7325,0.79,False
7326,1.17,False
7327,1.15,False
7328,0.8,False
7329,1.1,False
7330,1.17,False
7331,1.16,False
7332,0.86,False
7333,1.71,False
7334,1.57,False
7335,1.81,False
7336,1.6,False
7337,1.94,False
7338,2.27,False
7339,2.21,False
7340,2.16,False
7341,2.3,False
7342,1.78,False
7343,2.09,False
7344,1.57,False
7345,1.71,False
7346,1.63,False
7347,2.08,False
7348,2.08,False
7349,2.21,False
7350,1.62,False
7351,1.19,False
7352,0.48,False
7353,0.05,False
7354,0.41,False
7355,1.96,False
7356,4.33,False
7357,5.23,False
7358,4.06,False
7359,3.33,True
7360,2.96,False
7361,2.71,False
7362,2.27,False
7363,1.55,False
7364,2.07,False
7365,1.56,False
7366,1.88,False
7367,2.16,False
7368,1.91,False
7369,1.9,False
7370,1.75,False
7371,1.56,False
7372,1.82,False
7373,1.95,False
7374,1.81,False
7375,1.78,False
7376,1.79,False
7377,1.5,False
7378,1.82,False
7379,1.48,False
7380,1.15,False
7381,1.77,False
7382,1.82,False
7383,1.42,False
7384,1.41,False
7385,1.48,False
7386,1.14,False
7387,1.1,False
7388,0.92,False
7389,1.08,False
7390,1.13,False
7391,0.7,False
7392,0.68,False
7393,0.72,False
7394,1.05,False
7395,0.33,False
7396,0.17,False
7397,0.2,False
7398,-0.23,False
7399,0.08,False
7400,0.19,False
7401,-0.08,False
7402,-0.08,False
7403,-0.1,False
7404,-0.49,False
7405,-0.52,False
7406,-0.43,False
7407,-0.67,False
7408,-0.4,False
7409,0.08,False
7410,-0.32,False
7411,-0.71,False
7412,-0.1,False
7413,0.1,False
7414,0.13,False
7415,0.58,False
7416,0.3,False
7417,0.08,False
7418,0.17,False
7419,0.26,False
7420,-0.11,False
7421,-0.02,False
7422,0.35,False
7423,0.11,False
7424,0.17,False
7425,0.36,False
7426,-0.26,False
7427,-0.24,False
7428,-0.42,False
7429,-0.46,False
7430,-0.51,False
7431,-0.9,False
7432,-0.8,False
7433,-0.95,False
7434,-1.02,False
7435,-1.02,False
7436,-1.04,False
7437,-1.25,False
7438,-1.25,False
7439,-1.44,False
7440,-1.6,False
7441,-1.48,False
7442,-1.67,False
7443,-1.72,False
7444,-1.7,False
7445,-1.62,False
7446,-1.63,False
7447,-1.8,False
7448,-2.13,False
7449,-1.96,False
7450,-1.94,False
7451,-1.94,False
7452,-1.6,False
7453,-1.87,False
7454,-2.04,False
7455,-1.7,False
7456,-1.94,False
7457,-2.12,False
7458,-2.11,False
7459,-2.13,False
7460,-2.5,False
7461,-2.27,False
7462,-2.5,False
7463,-2.5,False
7464,-2.53,False
7465,-2.5,False
7466,-2.55,False
7467,-2.76,False
7468,-2.94,False
7469,-2.72,False
7470,-2.81,False
7471,-3.12,False
7472,-2.98,False
7473,-2.52,False
7474,-2.24,False
7475,-2.08,False
7476,-2.73,False
7477,-2.73,False
7478,-2.24,False
7479,-2.08,False
7480,-2.37,False
7481,-2.07,False
7482,-1.85,False
7483,-1.8,False
7484,-1.85,False
7485,-1.95,False
7486,-1.84,False
7487,-1.89,False
7488,-1.98,False
7489,-2.31,False
7490,-3.07,False
7491,-3.43,False
7492,-3.27,False
7493,-1.39,False
7494,0.7,False
7495,1.87,False
7496,1.64,False
7497,1.02,True
7498,0.39,False
7499,-0.2,False
7500,-0.67,False
7501,-0.71,False
7502,-0.87,False
7503,-0.68,False
7504,-1.33,False
7505,-1.11,False
7506,-0.91,False
7507,-0.99,False
7508,-0.86,False
7509,-0.91,False
7510,-0.87,False
7511,-0.66,False
7512,-0.86,False
7513,-1.12,False
7514,-1.12,False
7515,-0.87,False
7516,-0.45,False
7517,-0.32,False
7518,-0.62,False
7519,-0.55,False
7520,-0.83,False
7521,-0.69,False
7522,-0.78,False
7523,-0.55,False
7524,-0.54,False
7525,-0.86,False
7526,-1.08,False
7527,-0.9,False
7528,-0.81,False
7529,-0.89,False
7530,-1.02,False
7531,-1.12,False
7532,-1.17,False
7533,-1.77,False
7534,-1.68,False
7535,-1.4,False
7536,-1.49,False
7537,-1.67,False
7538,-1.6,False
7539,-1.48,False
7540,-1.89,False
7541,-2.22,False
7542,-2.29,False
7543,-1.88,False
7544,-1.34,False
7545,-1.79,False
7546,-1.96,False
7547,-1.9,False
7548,-1.79,False
7549,-1.69,False
7550,-1.27,False
7551,-1.28,False
7552,-1.32,False
7553,-0.98,False
7554,-0.97,False
7555,-1.19,False
7556,-0.95,False
7557,-1.22,False
7558,-0.95,False
7559,-0.86,False
7560,-0.58,False
7561,-1.32,False
7562,-1.29,False
7563,-0.5,False
7564,-0.85,False
7565,-1.08,False
7566,-1.11,False
7567,-1.44,False
7568,-1.43,False
7569,-1.06,False
7570,-0.99,False
7571,-1.28,False
7572,-0.95,False
7573,-1.19,False
7574,-1.56,False
7575,-1.39,False
7576,-1.71,False
7577,-1.51,False
7578,-1.46,False
7579,-1.16,False
7580,-1.61,False
7581,-1.84,False
7582,-1.61,False
7583,-1.7,False
7584,-1.81,False
7585,-2.01,False
7586,-1.47,False
7587,-1.41,False
7588,-1.56,False
7589,-1.25,False
7590,-1.4,False
7591,-1.56,False
7592,-1.48,False
7593,-1.4,False
7594,-1.32,False
7595,-1.51,False
7596,-1.64,False
7597,-1.46,False
7598,-1.61,False
7599,-1.85,False
7600,-2.2,False
7601,-2.05,False
7602,-2.12,False
7603,-1.97,False
7604,-2.34,False
7605,-2.67,False
7606,-2.1,False
7607,-2.5,False
7608,-2.68,False
7609,-2.65,False
7610,-2.69,False
7611,-3.11,False
7612,-2.81,False
7613,-2.74,False
7614,-2.8,False
7615,-3.11,False
7616,-3.2,False
7617,-3.24,False
7618,-3.18,False
7619,-3.2,False
7620,-3.37,False
7621,-3.16,False
7622,-2.97,False
7623,-3.15,False
7624,-3.45,False
7625,-4.11,False
7626,-4.92,False
7627,-5.39,False
7628,-5.62,False
7629,-5.03,False
7630,-2.81,False
7631,-1.26,False
7632,-1.17,False
7633,-1.56,False
7634,-2.3,True
7635,-2.83,False
7636,-2.69,False
7637,-3.25,False
7638,-3.98,False
7639,-3.52,False
7640,-3.26,False
7641,-3.41,False
7642,-4.05,False
7643,-3.76,False
7644,-4.17,False
7645,-4.16,False
7646,-3.98,False
7647,-3.87,False
7648,-4.03,False
7649,-4.19,False
7650,-4.19,False
7651,-4.3,False
7652,-3.73,False
7653,-3.94,False
7654,-4.09,False
7655,-4.18,False
7656,-4.03,False
7657,-3.88,False
7658,-4.12,False
7659,-3.66,False
7660,-3.52,False
7661,-3.29,False
7662,-3.6,False
7663,-3.67,False
7664,-3.31,False
7665,-3.36,False
7666,-3.59,False
7667,-3.0,False
7668,-3.04,False
7669,-3.12,False
7670,-3.12,False
7671,-2.91,False
7672,-2.94,False
7673,-2.58,False
7674,-2.31,False
7675,-1.96,False
7676,-1.52,False
7677,-1.8,False
7678,-1.96,False
7679,-1.48,False
7680,-1.58,False
7681,-0.94,False
7682,-0.58,False
7683,-0.14,False
7684,0.17,False
7685,0.41,False
7686,0.55,False
7687,0.49,False
7688,0.73,False
7689,1.22,False
7690,1.27,False
7691,1.24,False
7692,1.72,False
7693,2.03,False
7694,1.83,False
7695,1.56,False
7696,1.89,False
7697,1.99,False
7698,1.78,False
7699,1.8,False
7700,2.37,False
7701,2.67,False
7702,2.38,False
7703,2.11,False
7704,2.08,False
7705,1.88,False
7706,2.26,False
7707,2.42,False
7708,2.5,False
7709,2.16,False
7710,1.93,False
7711,1.88,False
7712,1.96,False
7713,1.48,False
7714,1.32,False
7715,1.3,False
7716,1.16,False
7717,0.86,False
7718,1.06,False
7719,0.79,False
7720,0.84,False
7721,0.6,False
7722,0.53,False
7723,0.39,False
7724,0.23,False
7725,0.26,False
7726,0.39,False
7727,0.08,False
7728,-0.27,False
7729,-0.03,False
7730,-0.08,False
7731,-0.1,False
7732,-0.67,False
7733,-0.42,False
7734,-0.08,False
7735,-0.34,False
7736,-0.7,False
7737,-0.97,False
7738,-0.7,False
7739,-0.87,False
7740,-1.14,False
7741,-1.02,False
7742,-0.84,False
7743,-0.5,False
7744,-0.73,False
7745,-0.83,False
7746,-0.51,False
7747,-0.22,False
7748,-0.49,False
7749,-0.75,False
7750,-0.93,False
7751,-0.84,False
7752,-0.42,False
7753,-0.3,False
7754,-0.21,False
7755,-0.57,False
7756,-0.69,False
7757,-0.52,False
7758,-0.38,False
7759,-0.46,False
7760,-0.89,False
7761,-1.45,False
7762,-2.38,False
7763,-2.65,False
7764,-2.32,False
7765,-1.47,False
7766,0.66,False
7767,1.69,False
7768,1.64,False
7769,0.59,True
7770,0.21,False
7771,-0.39,False
7772,-0.57,False
7773,-1.02,False
7774,-0.69,False
7775,-1.25,False
7776,-1.49,False
7777,-1.68,False
7778,-1.42,False
7779,-1.66,False
7780,-2.2,False
7781,-2.24,False
7782,-2.39,False
7783,-2.41,False
7784,-2.31,False
7785,-2.16,False
7786,-2.5,False
7787,-2.9,False
7788,-3.16,False
7789,-2.58,False
7790,-2.66,False
7791,-3.07,False
7792,-2.59,False
7793,-2.9,False
7794,-3.17,False
7795,-3.34,False
7796,-3.61,False
7797,-3.75,False
7798,-3.51,False
7799,-3.33,False
7800,-3.9,False
7801,-4.14,False
7802,-3.72,False
7803,-4.15,False
7804,-4.62,False
7805,-4.2,False
7806,-4.66,False
7807,-4.84,False
7808,-4.87,False
7809,-4.65,False
7810,-4.5,False
7811,-4.42,False
7812,-4.45,False
7813,-4.7,False
7814,-4.34,False
7815,-3.89,False
7816,-3.54,False
7817,-3.86,False
7818,-3.53,False
7819,-3.6,False
7820,-3.78,False
7821,-2.97,False
7822,-2.31,False
7823,-2.08,False
7824,-2.18,False
7825,-1.8,False
7826,-1.87,False
7827,-2.19,False
7828,-1.61,False
7829,-1.17,False
7830,-1.25,False
7831,-1.42,False
7832,-0.78,False
7833,-0.53,False
7834,-0.52,False
7835,-0.74,False
7836,-0.52,False
7837,-0.46,False
7838,0.39,False
7839,0.48,False
7840,-0.27,False
7841,0.58,False
7842,0.52,False
7843,0.19,False
7844,-0.05,False
7845,0.6,False
7846,0.71,False
7847,0.53,False
7848,0.71,False
7849,0.72,False
7850,0.65,False
7851,0.57,False
7852,0.76,False
7853,0.56,False
7854,0.56,False
7855,0.79,False
7856,0.56,False
7857,0.12,False
7858,0.39,False
7859,0.78,False
7860,0.54,False
7861,0.11,False
7862,-0.1,False
7863,-0.17,False
7864,-0.55,False
7865,-0.68,False
7866,-0.3,False
7867,-0.55,False
7868,-0.83,False
7869,-0.77,False
7870,-1.02,False
7871,-1.02,False
7872,-0.95,False
7873,-1.57,False
7874,-1.64,False
7875,-1.24,False
7876,-1.25,False
7877,-1.43,False
7878,-1.06,False
7879,-1.17,False
7880,-1.28,False
7881,-1.07,False
7882,-0.96,False
7883,-0.75,False
7884,-0.62,False
7885,0.17,False
7886,-0.08,False
7887,-0.11,False
7888,-0.29,False
7889,0.15,False
7890,0.49,False
7891,0.4,False
7892,0.27,False
7893,0.31,False
7894,0.45,False
7895,0.57,False
7896,0.26,False
7897,-0.39,False
7898,-1.48,False
7899,-2.06,False
7900,-1.98,False
7901,-0.53,False
7902,1.75,False
7903,2.09,False
7904,1.87,False
7905,1.49,True
7906,0.77,False
7907,0.42,False
7908,0.3,False
7909,-0.09,False
7910,-0.21,False
7911,-0.3,False
7912,-0.03,False
7913,0.27,False
7914,-0.24,False
7915,-0.65,False
7916,-0.58,False
7917,-0.25,False
7918,-0.55,False
7919,-1.03,False
7920,-0.67,False
7921,-0.33,False
7922,-0.4,False
7923,-0.55,False
7924,-1.08,False
7925,-0.88,False
7926,-0.67,False
7927,-0.86,False
7928,-1.02,False
7929,-0.75,False
7930,-1.11,False
7931,-1.07,False
7932,-0.62,False
7933,-0.77,False
7934,-0.71,False
7935,-0.89,False
7936,-0.75,False
7937,-0.78,False
7938,-1.27,False
7939,-1.37,False
7940,-0.55,False
7941,-0.69,False
7942,-0.85,False
7943,-0.94,False
7944,-1.11,False
7945,-1.32,False
7946,-0.75,False
7947,-0.83,False
7948,-1.04,False
7949,-1.08,False
7950,-0.86,False
7951,-1.1,False
7952,-1.43,False
7953,-0.79,False
7954,-1.12,False
7955,-0.88,False
7956,-0.83,False
7957,-0.49,False
7958,-0.55,False
7959,-0.19,False
7960,-0.47,False
7961,-0.75,False
7962,-1.25,False
7963,-0.4,False
7964,0.38,False
7965,-0.23,False
7966,-1.17,False
7967,-0.76,False
7968,-0.6,False
7969,-0.61,False
7970,-0.16,False
7971,-0.55,False
7972,-0.42,False
7973,-0.46,False
7974,-0.23,False
7975,-0.26,False
7976,0.11,False
7977,-0.39,False
7978,-0.15,False
7979,0.03,False
7980,-0.49,False
7981,-0.41,False
7982,-0.05,False
7983,-0.29,False
7984,-0.54,False
7985,-0.43,False
7986,-0.86,False
7987,-0.47,False
7988,-0.42,False
7989,-0.26,False
7990,-0.15,False
7991,-0.79,False
7992,-0.99,False
7993,-0.61,False
7994,-0.39,False
7995,-0.45,False
7996,-0.44,False
7997,-0.41,False
7998,-0.95,False
7999,-1.14,False
8000,-1.17,False
8001,-0.87,False
8002,-1.25,False
8003,-1.17,False
8004,-0.8,False
8005,-0.71,False
8006,-1.61,False
8007,-1.46,False
8008,-1.33,False
8009,-1.5,False
8010,-2.11,False
8011,-1.95,False
8012,-1.98,False
8013,-2.91,False
8014,-2.68,False
8015,-2.11,False
8016,-2.19,False
8017,-3.19,False
8018,-3.2,False
8019,-2.79,False
8020,-2.62,False
8021,-3.05,False
8022,-2.97,False
8023,-2.52,False
8024,-2.75,False
8025,-2.36,False
8026,-2.73,False
8027,-3.02,False
8028,-2.77,False
8029,-3.0,False
8030,-2.76,False
8031,-2.36,False
8032,-2.28,False
8033,-2.52,False
8034,-2.86,False
8035,-3.01,False
8036,-3.64,False
8037,-4.44,False
8038,-5.38,False
8039,-3.49,False
8040,-0.96,False
8041,0.39,False
8042,-0.24,False
8043,-0.67,True
8044,-0.96,False
8045,-0.8,False
8046,-0.62,False
8047,-1.22,False
8048,-1.94,False
8049,-1.95,False
8050,-1.59,False
8051,-1.3,False
8052,-1.21,False
8053,-1.32,False
8054,-1.52,False
8055,-1.58,False
8056,-1.68,False
8057,-1.17,False
8058,-1.64,False
8059,-1.31,False
8060,-1.03,False
8061,-1.67,False
8062,-1.75,False
8063,-1.28,False
8064,-1.48,False
8065,-1.56,False
8066,-1.55,False
8067,-1.81,False
8068,-2.09,False
8069,-1.71,False
8070,-1.49,False
8071,-1.95,False
8072,-2.5,False
8073,-2.41,False
8074,-2.34,False
8075,-2.95,False
8076,-3.21,False
8077,-3.41,False
8078,-3.05,False
8079,-2.69,False
8080,-3.2,False
8081,-3.75,False
8082,-3.43,False
